
 Lista de Imóveis da Caixa;;Data de geração:;27/12/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 1444405932629 ;MG ;JUIZ DE FORA ;ELDORADO ;RUA QUELUZ, N. 71 ;193.743,16;334.000,00;42.00;Casa, 170.00 de área total, 170.00 de área privativa, 275.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405932629
 1444405812429 ;MG ;JUIZ DE FORA ;NOVO HORIZONTE ;RUA PREFEITO LUIZ PENNA, N. 23, QD B  LT 23 ;167.301,58;288.416,52;42.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1687.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405812429
 8555534335112 ;MG ;JUIZ DE FORA ;BORBOLETA ;RUA LUIZ KELMER, N. 4, Apto 105, . ;87.819,45;150.000,00;41.46;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534335112
 8555535470870 ;MG ;JUIZ DE FORA ;NOVA CALIFORNIA ;ALAMEDA DOS FLAMBOYANTES, N. 190, Apto 602, TORRE I ;87.233,99;149.000,00;41.46;Apartamento, 0.00 de área total, 53.81 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535470870
 8555535591775 ;MG ;JUIZ DE FORA ;NOVA CALIFORNIA ;ALAMEDA DOS FLAMBOYANTES, N. 190, Apto 102, TORRE I ;86.063,06;147.000,00;41.46;Apartamento, 0.00 de área total, 53.81 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535591775
 8787704370470 ;MG ;JUIZ DE FORA ;FRANCISCO BERNARDINO ;ESTRADA FAZENDA VILLACA, N. 100, Apto 112, TORRE I ;84.892,14;145.000,00;41.46;Apartamento, 0.00 de área total, 35.60 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704370470
 8787700849304 ;MG ;JUIZ DE FORA ;SAO GERALDO ;RUA ANTONIO BENTO DE VASCONCELOS E RUA DARCY VARGA, N. 1832, Apto 708, TORRE I ;86.063,06;147.000,00;41.46;Apartamento, 0.00 de área total, 69.41 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700849304
 8787706454700 ;MG ;JUIZ DE FORA ;PARQUE INDEPENDENCIA III ;RUA DOS IMIGRANTES ITALIANOS, N. 26, Apto 408, EX RUA L ;86.238,70;147.300,00;41.46;Apartamento, 0.00 de área total, 60.17 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706454700
 8555536306675 ;MG ;JUIZ DE FORA ;PREVIDENCIARIOS ;RUA PROFESSOR IRINEU JOSE DE PAULA, N. 200, Apto 402, TORRE I ;88.404,91;151.000,00;41.46;Apartamento, 0.00 de área total, 56.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536306675
 8555530534986 ;MG ;JUIZ DE FORA ;BORBOLETA ;RUA PAULO MARIA DELAGE, N. 250, Apto 402, BL IV ;94.222,54;159.000,00;40.75;Apartamento, 0.00 de área total, 58.67 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555530534986
 8444406594350 ;MG ;JUIZ DE FORA ;ELDORADO ;RUA DOUTOR SEBASTIAO DE ANDRADE, N. 1255, Apto 502, BL 01 ;106.667,03;180.000,00;40.75;Apartamento, 0.00 de área total, 76.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406594350
 8555535521785 ;MG ;JUIZ DE FORA ;NOVA CALIFORNIA ;ALAMEDA DOS FLAMBOYANTS, N. 190, Apto 202, TORRE I ;94.815,14;160.000,00;40.75;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555535521785
 8444420033441 ;MG ;JUIZ DE FORA ;IPIRANGA ;AVENIDA DARCY VARGAS, N. 1725, Apto 301, BL B VAGA 26 ;104.889,24;177.000,00;40.75;Apartamento, 0.00 de área total, 65.81 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420033441
 8444422701840 ;MG ;JUIZ DE FORA ;IPIRANGA ;AVENIDA DARCY VARGAS, N. 1725, Apto 401, BL B ;103.111,46;174.000,00;40.75;Apartamento, 0.00 de área total, 90.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422701840
 8787706672082 ;MG ;JUIZ DE FORA ;GRAMA ;AVENIDA JUIZ DE FORA, N. 1801, Apto 1002, TORRE I ;107.259,62;181.000,00;40.75;Apartamento, 0.00 de área total, 44.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706672082
 8787707088325 ;MG ;JUIZ DE FORA ;GRAMA ;AVENIDA JUIZ DE FORA, N. 1801, Apto 809, TORRE III ;99.555,89;168.000,00;40.75;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707088325
 8787701545520 ;MG ;JUIZ DE FORA ;FRANCISCO BERNARDINO ;ESTRADA FAZENDA VILLACA, N. 100, Apto 204, TORRE 1 ;93.037,35;157.000,00;40.75;Apartamento, 0.00 de área total, 44.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701545520
 8787711937404 ;MG ;JUIZ DE FORA ;FRANCISCO BERNARDINO ;RUA DELEGADO RUY DE PAIVA LEITE, N. 55, Apto 412, TORRE II QUADRA VIII ;92.444,76;156.000,00;40.75;Apartamento, 0.00 de área total, 43.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711937404
 8787704062333 ;MG ;JUIZ DE FORA ;MARILANDIA ;RUA DAS MARCASSITAS, N. 260, Apto 507, TORRE I ;102.518,87;173.000,00;40.75;Apartamento, 0.00 de área total, 58.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704062333
 8787704305627 ;MG ;JUIZ DE FORA ;MARILANDIA ;RUA DAS MARCASSITAS, N. 260, Apto 702, TORRE V ;92.444,76;156.000,00;40.75;Apartamento, 0.00 de área total, 40.40 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704305627
 8787706164044 ;MG ;JUIZ DE FORA ;MARILANDIA ;RUA DAS MARCASSITAS, N. 260, Apto 111, TORRE VI  VG GARAGENS ROTATIVAS ;106.667,03;180.000,00;40.75;Apartamento, 0.00 de área total, 52.76 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706164044
 8787710950954 ;MG ;JUIZ DE FORA ;SANTOS DUMONT ;RUA JOSE VICTORIO CASTEGLIANI, N. 720, Apto 503, BL 14 ;98.616,05;166.414,02;40.75;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710950954
 8787704378187 ;MG ;JUIZ DE FORA ;SAO PEDRO ;RUA OCTAVIO MALVACCINI, N. 585, Apto 303, BL 3 COND PQ JARDIM LIBERDADE ;104.135,88;175.173,02;40.56;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704378187
 1444405319463 ;MG ;JUIZ DE FORA ;CRUZEIRO DO SUL ;RUA PEDRO CELESTE, N. 400, Apto 401, LT 29 ;141.689,56;238.000,00;40.47;Apartamento, 104.41 de área total, 104.41 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444405319463
 1555518419228 ;MG ;JUIZ DE FORA ;SAO MATEUS ;RUA JONAS BASTOS, N. 123, Apto 301, LT 23 ;267.900,44;450.000,00;40.47;Apartamento, 159.00 de área total, 159.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555518419228
 8444406222704 ;MG ;JUIZ DE FORA ;NOSSA SENHORA APARECIDA ;RUA CAPITAO BICALHO, N. 630, CASA 201 ;77.663,82;128.522,28;39.58;Casa, 0.00 de área total, 36.95 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406222704
 8787710722854 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 312, TORRE I VG GARAGEM ;140.223,93;232.000,00;39.56;Apartamento, 0.00 de área total, 69.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710722854
 8787712402733 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 107, TORRE II ;132.970,97;220.000,00;39.56;Apartamento, 0.00 de área total, 76.11 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712402733
 8787712570865 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 106, TORRE II ;115.442,98;191.000,00;39.56;Apartamento, 0.00 de área total, 34.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712570865
 8787714161156 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 110, 1T1 ;118.762,73;196.492,51;39.56;Apartamento, 0.00 de área total, 40.70 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714161156
 8787704996964 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA GARCIA RODRIGUES PAES, N. 16701, Apto 1009, TR II VG 64 ;141.509,10;234.126,30;39.56;Apartamento, 0.00 de área total, 100.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704996964
 8444409112950 ;MG ;JUIZ DE FORA ;JARDIM NATAL ;RUA FELIPPE JOSE, N. 175, CS 103 ;128.437,87;212.500,00;39.56;Casa, 0.00 de área total, 88.87 de área privativa, 395.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409112950
 8787706649722 ;MG ;JUIZ DE FORA ;GRAMA ;AVENIDA JUIZ DE FORA, N. 1801, Apto 406, TR I ;113.629,74;188.000,00;39.56;Apartamento, 0.00 de área total, 44.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706649722
 8787712414715 ;MG ;JUIZ DE FORA ;GRAMA ;AVENIDA JUIZ DE FORA, N. 1801, Apto 1309, TORRE II ;113.629,74;188.000,00;39.56;Apartamento, 0.00 de área total, 44.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712414715
 8787703394235 ;MG ;JUIZ DE FORA ;FRANCISCO BERNARDINO ;ESTRADA FAZENDA VILLACA, N. 100, Apto 107, TR II ;112.420,91;186.000,00;39.56;Apartamento, 0.00 de área total, 74.82 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703394235
 8787703213559 ;MG ;JUIZ DE FORA ;MARILANDIA ;RUA DAS MARCASSITAS, N. 260, Apto 908, TORRE 07 ;115.442,98;191.000,00;39.56;Apartamento, 0.00 de área total, 58.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703213559
 8444410636984 ;MG ;JUIZ DE FORA ;BORBOLETA ;RUA HUMBERTO MENINI TIPO A21, N. 320, Apto 304, BL C8 ;87.297,61;143.000,00;38.96;Apartamento, 0.00 de área total, 54.43 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410636984
 8787703034468 ;MG ;JUIZ DE FORA ;PREVIDENCIARIOS ;RUA  PROFESSOR IRINEU JOSE DE PAULA, N. 30, Apto 504, TORRE II ;94.623,28;155.000,00;38.96;Apartamento, 0.00 de área total, 63.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703034468
 10173322 ;MG ;JUIZ DE FORA ;VIVENDAS DA SERRA ;RUA DOMINGOS TAVARES DE SOUZA, N. 475, Apto 103 ;255.943,28;418.000,00;38.77;Apartamento, 0.00 de área total, 196.39 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10173322
 10174933 ;MG ;JUIZ DE FORA ;ALTO DOS PASSOS ;RUA DOM SILVERIO, N. 432, UNIDADES 432 E 436 ;2.694.139,80;4.400.000,00;38.77;Terreno, 0.00 de área total, 0.00 de área privativa, 4864.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10174933
 8444405644532 ;MG ;JUIZ DE FORA ;SAO PEDRO ;RUA B1, N. SN, LT 57A QD 02A ;136.852,36;223.000,00;38.64;Casa, 0.00 de área total, 82.16 de área privativa, 87.50 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405644532
 8787703061767 ;MG ;JUIZ DE FORA ;FRANCISCO BERNARDINO ;ESTRADA FAZENDA VILLACA, N. 100, Apto 301, TORRE II ;111.168,79;180.000,00;38.24;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703061767
 8444409817512 ;MG ;JUIZ DE FORA ;NOSSA SENHORA DE FATIMA ;RUA CELINA MARIA RIBEIRO, N. 105, LT05 QD ;708.996,22;1.141.000,00;37.87;Casa, 0.00 de área total, 312.50 de área privativa, 348.00 de área do terreno,  3 qto(s), WC, 1 sala(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409817512
 1555538832252 ;MG ;JUIZ DE FORA ;CARLOS CHAGAS ;RUA EUNICE WEAVER, N. 200, Apto 1009, BL 01  VG 41 ;140.109,63;222.600,00;37.06;Apartamento, 0.00 de área total, 119.24 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555538832252
 1555509009179 ;MG ;JUIZ DE FORA ;NOSSA SENHORA APARECIDA ;RUA CAPITAO TORQUATO BICALHO ANTIGA RUA D, N. 750, . ;122.800,49;195.100,00;37.06;Casa, 0.00 de área total, 97.00 de área privativa, 100.00 de área do terreno,  3 qto(s), WC, 2 sala(s), cozinha, Terraco.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555509009179
 8787702731025 ;MG ;JUIZ DE FORA ;MARILANDIA ;RUA DAS MARCASSITAS, N. 260, Apto 1007, LT 27B TORRE I ;121.478,70;193.000,00;37.06;Apartamento, 0.00 de área total, 58.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702731025
 1787700792681 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 2012, TR IV VG 137 ;177.810,69;279.000,00;36.27;Apartamento, 0.00 de área total, 153.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1787700792681
 1444404648668 ;MG ;JUIZ DE FORA ;CENTRO ;RUA BENJAMIN CONSTANT, N. 850, Apto 34, . ;260.661,55;409.000,00;36.27;Apartamento, 0.00 de área total, 119.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444404648668
 1444408014701 ;MG ;JUIZ DE FORA ;NOVA ERA ;RUA MARIA D ASSUNCAO HORTA, N. 22, Apto 402, LT 06 QD 05 ;160.989,21;252.605,68;36.27;Apartamento, 0.00 de área total, 111.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 2 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408014701
 1444409667997 ;MG ;JUIZ DE FORA ;SANTA HELENA ;RUA OLEGARIO MACIEL ANTIGA RUA 04, N. SN, LOJA 765 ED DIEGO VELASQUEZ ;181.634,58;285.000,00;36.27;Loja, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444409667997
 1444413102028 ;MG ;JUIZ DE FORA ;PARQUE INDEPENDENCIA III ;RUA ZEZE FALCI LOPES, N. 201, . ;156.142,00;245.000,00;36.27;Casa, 0.00 de área total, 68.56 de área privativa, 302.40 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444413102028
 8787709006075 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 806, T.3 .LT.3-A QD.2 ;204.200,00;204.200,00;0.00;Apartamento, 0.00 de área total, 59.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709006075
 8787711894756 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENGENHEIRO VALDIR PEDRO MONACHESI, N. 1400, Apto 1110, TORRE IV ;195.000,00;195.000,00;0.00;Apartamento, 0.00 de área total, 75.42 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711894756
 8787712753625 ;MG ;JUIZ DE FORA ;AEROPORTO ;AVENIDA ENG VALDIR PEDRO MONACHESI, N. 1400, Apto 1102, TORRE 3 ;223.000,00;223.000,00;0.00;Apartamento, 0.00 de área total, 69.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712753625
 8787703166780 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA GARCIA RODRIGUES PAES, N. 16701, Apto 803, T.3 . ;159.000,00;159.000,00;0.00;Apartamento, 0.00 de área total, 71.98 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703166780
 8787703527618 ;MG ;JUIZ DE FORA ;BARBOSA LAGE ;AVENIDA GARCIA RODRIGUES PAES, N. 16701, Apto 911, BL 02, TR II ;155.800,00;155.800,00;0.00;Apartamento, 0.00 de área total, 65.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703527618
 1555531162375 ;MG ;JUIZ DE FORA ;DEMOCRATA ;RUA PROFESSORA VIOLETA SANTOS, N. 31, Apto 605, BL 05 ;275.000,00;275.000,00;0.00;Apartamento, 0.00 de área total, 78.03 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531162375
 1555531341423 ;MG ;JUIZ DE FORA ;ELDORADO ;RUA DOUTOR SEBASTIAO DE ANDRADE, N. 1255, Apto 405, BL 02 ;177.000,00;177.000,00;0.00;Apartamento, 0.00 de área total, 66.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555531341423
